bank,deadtype,bankwhois,bankredir,registered
www.sjbank.com,bank,F,F,T
www.cardinalstatebank.com,bank,F,F,T
www.hillcrestbankfl.com,notreg,F,F,F
www.verdugobanking.com,notreg,F,F,F
www.fsb-vinton.com,bank,F,F,T
www.lenoxbankonline.com,notreg,F,F,F
www.coastcommercialbank.com,redir2alive,F,T,T
www.commercialbank.com,reuse,F,F,T
www.fnbstuttgart.com,parked-ads,F,F,T
www.hawthornesavings.com,parked-ads,F,F,T
www.first-western-bank.com,parked-ads,F,F,T
www.fabpa.com,notreg,F,F,F
www.fnbsr.com,reuse,F,F,T
www.pcbonline.net,parked,F,F,T
www.beachbank.com,dead,T,F,T
www.bankofdurango.com,dead,F,F,T
www.wilberbank.com,reuse,F,F,T
www.hamptonsbank.com,parked-ads,F,F,T
www.emmetcountystatebank.com,parked-ads,T,F,T
www.unitedtrust.com,redir2alive,F,T,T
www.chinookmontana.com,bank,F,F,T
www.columbiatrustbank.com,dead,F,F,T
www.communitybanks.com,parked-ads,F,F,T
www.paragonbank.com,bank,F,F,T
www.snbwichita.com,parked-ads,F,F,T
www.cnbgreeley.com,dead,T,F,T
www.bayareabank.com,redir2alive,F,T,T
www.ffbankky.com,bank,F,F,T
www.bankofchoiceonline.com,dead,F,F,T
www.fsbnt.com,parked-ads,F,F,T
www.haciendabank.com,parked-ads,F,F,T
www.floridasavingsbank.com,parked-ads,F,F,T
www.grandhavenbank.com,dead,F,T,T
www.fnbanksc.com,dead,F,F,T
www.logancountybank.com,redir2alive,T,T,T
www.communitytrustbank.com,parked-ads,F,F,T
www.firstwesternbank.com,redir2alive,F,T,T
www.fullertoncb.com,dead,F,T,T
www.calnationalbank.com,dead,F,F,T
www.fnbccb.com,parked-ads,F,F,T
www.vikingstatebank.com,bank,F,F,T
www.1sb.com,parked,F,F,T
www.georgestatebank.com,notreg,F,F,F
www.transatlanticbank.com,dead,F,T,T
www.harboursidebank.com,dead,F,T,T
www.firstindiana.com,notreg,F,F,F
www.americantrustbank.com,bank,T,F,T
www.northhoustonbank.com,dead,F,T,T
www.cnbsara.com,parked-ads,F,F,T
www.the-exchange-bank.com,dead,F,F,T
www.westminsterunionbank.com,dead,F,T,T
www.fnbanks.com,redir2alive,T,T,T
www.ntrs.com,bank,F,F,T
www.sunrisecommunitybank.com,bank,F,F,T
www.pffbank.com,dead,F,F,T
www.firstlnb.com,dead,F,T,T
www.hometownebank.com,bank,F,F,T
www.nationalbankfredericksburg.com,dead,F,T,T
www.bnkusa.com,parked-ads,F,F,T
www.fnbns.com,parked-ads,F,F,T
www.midcarolinabank.com,parked-ads,F,F,T
www.1stcitizens.com,bank,F,F,T
www.sbmct.com,reuse,F,F,T
www.tcbat.com,bank,F,F,T
www.heritagemontana.com,parked-ads,F,F,T
www.pekinsavings.com,dead,F,F,T
www.plazabank.com,bank,T,F,T
www.alliant-bank.com,notreg,F,F,F
www.mdbank.com,dead,F,F,T
www.whitneybank.com,bank,F,F,T
www.firstbankfarmersville.com,dead,F,T,T
www.kbc123.com,parked-ads,F,F,T
www.communitybankofdupage.com,bank,F,F,T
www.talbots.com,reuse,F,F,T
www.fcb1.com,dead,F,F,T
www.madisonvillestatebank.com,dead,F,F,T
www.sentrybankandtrust.com,parked-ads,F,F,T
www.cnbakron.com,notreg,F,F,F
www.cbt-alabama.com,dead,F,T,T
www.nationalbanksc.com,bank,F,F,T
www.myalphabank.com,dead,F,F,T
www.1stkensington.com,parked-ads,F,F,T
www.thebankofbonifay.com,dead,F,T,T
www.oldsouthernbank.com,parked,F,F,T
www.southwestusabank.com,parked-ads,F,F,T
www.cnbnb.com,dead,F,F,T
www.northsidestatebank.com,bank,F,F,T
www.prudential.com,bank,F,F,T
www.oaklawnbank.com,parked-ads,F,F,T
www.fnbnonline.com,dead,F,F,T
www.oaklandbank.com,bank-interstitial,F,F,T
www.cbobanker.com,bank,T,F,T
www.fmsbwayne.com,dead,F,T,T
www.emprise-hays.com,reuse,F,F,T
www.fbdel.com,bank-interstitial,T,F,T
www.fnbluv.com,notreg,F,F,F
www.farmersstatebank-in.com,notreg,F,F,F
www.shenandoahvnb.com,notreg,F,F,F
www.placersierrabank.com,dead,F,F,T
www.firstga.com,dead,F,F,T
www.witheebank.com,bank,F,F,T
www.cartercountybank.com,bank,F,F,T
www.citizensfirst-rome.com,dead,F,T,T
www.prpnb.com,parked-ads,F,F,T
www.fsblakebenton.com,bank,F,F,T
www.fnbschuyler.com,reuse,F,F,T
www.unbla.com,dead,T,F,T
www.ffbky.com,redir2alive,F,T,T
www.mercantilecountybank.com,dead,F,T,T
www.parkavenuebank.com,dead,F,T,T
www.firstteambank.com,notreg,F,F,F
www.bankofmtnview.com,parked,F,F,T
www.monroebank.com,dead,F,T,T
www.1800fremont.com,reuse,F,F,T
www.csbmt.com,bank,F,F,T
www.banktrustfl.net,dead,F,T,T
www.firstcommbank.com,parked-ads,F,F,T
www.gbtcalhoun.com,dead,F,T,T
www.heritageiowa.com,dead,F,T,T
www.thepalmbank.com,bank,F,F,T
www.csboak.com,bank,T,F,T
www.deepgreenbank.com,parked-ads,F,F,T
www.ffb-eastland.com,bank,F,F,T
www.farleystatebank.com,dead,F,F,T
www.firstabilene.com,parked,F,F,T
www.dwellinghouse.com,parked-ads,F,F,T
www.bankannapolis.com,redir2alive,F,T,T
www.first-fidelity.com,redir2alive,T,T,T
www.williamstownsavings.com,bank,F,F,T
www.scnbanks.com,parked,F,F,T
www.bankofyellville.com,redir2alive,T,T,T
www.bankofasheville.com,bank,F,F,T
www.indianalawrence.com,dead,F,F,T
www.fsbb.com,redir2alive,T,T,T
www.prairiebank.com,parked-ads,F,F,T
www.paoniastatebank.com,bank,F,F,T
www.northwestbank.net,dead,F,T,T
www.fnbk.com,bank,F,F,T
www.northpennbank.com,bank,F,F,T
www.commerceonline.com,parked-ads,F,F,T
www.westsoundbank.com,dead,F,F,T
www.lakecommunitybank.com,parked-ads,F,F,T
www.lonestartexas.com,parked-ads,F,F,T
www.tremontsavings.com,parked-ads,F,F,T
www.elkhartbank.com,dead,F,T,T
www.americanunitedbank.biz,bank,F,F,T
www.cypress-bank.com,dead,F,F,T
www.ridgedalestatebank.com,notreg,F,F,F
www.bankplace.com,dead,F,T,T
www.nestatebank.com,bank,F,F,T
www.bramblesavings.com,parked-ads,F,F,T
www.allegiancebank.com,bank,F,F,T
www.woronoco.com,parked-ads,F,F,T
www.mnbny.com,redir2alive,T,T,T
www.greatbankna.com,dead,F,F,T
www.bankofminto.com,dead,F,T,T
www.peoplesfederalsavings.com,parked-ads,F,F,T
www.1stcommercialbank.com,dead,T,F,T
www.bankofelmwood.com,parked-ads,F,F,T
www.citynationalbank.com,dead,F,T,T
www.communitybankal.com,parked-ads,F,F,T
www.sunfirstbank.com,dead,F,T,T
www.fnbeo.com,parked-ads,F,F,T
www.compassbank.com,redir2alive,T,T,T
www.1stdecatur.com,parked-ads,F,F,T
www.detroitcommerce.com,dead,F,T,T
www.commnatlbank.com,redir2alive,T,T,T
www.stmichaelsbankmd.com,notreg,F,F,F
www.csblib.com,dead,F,F,T
www.unitedcommunity.com,redir2alive,T,T,T
www.summitfsb.com,parked-ads,F,F,T
www.citizenshomebank.com,notreg,F,F,F
www.boardwalkbank.com,dead,F,F,T
www.deserthillsbank.com,dead,F,T,T
www.bradfordbank.net,dead,F,T,T
www.libertybankfl.com,dead,F,F,T
www.fnbglenrose.com,dead,T,F,T
www.fstunitedbank.com,notreg,F,F,F
www.statebankofcaledonia.com,notreg,F,F,F
www.advantagebanknj.com,parked-ads,F,F,T
www.aubt.com,dead,F,T,T
www.blackmountaincommunitybank.com,dead,F,F,T
www.hcb-in.com,bank,T,F,T
www.dcbank.com,redir2alive,T,T,T
www.enbebank.com,dead,F,F,T
www.mcnbank.com,notreg,F,F,F
www.jasperbanking.com,redir2alive,T,T,T
www.frionastatebank.com,bank,F,F,T
www.citystatebankonline.com,notreg,F,F,F
www.globehomestead.com,reuse,F,F,T
www.fsbcelina.com,dead,T,F,T
www.yosemitebank.com,redir2alive,F,T,T
www.theclevelandbank.com,bank-interstitial,F,F,T
www.peoplesbankofelkton.com,dead,F,F,T
www.marcocommunitybank.com,dead,F,T,T
www.communitycapitalbank.com,dead,T,F,T
www.fnbdanville.com,dead,F,F,T
www.encinostatebank.net,notreg,F,F,F
www.futurusbank.com,notreg,F,F,F
www.americansouthernbank.com,parked-ads,F,F,T
www.pointlomabank.com,bank,F,F,T
www.cornerstone-online.com,parked-ads,F,F,T
www.mountainstatebank.com,parked-ads,F,F,T
www.mercantilepeninsulabank.com,dead,F,T,T
www.soundfed.com,parked-ads,F,F,T
www.capitalbank.com,bank,F,F,T
www.centurybankohio.com,parked-ads,F,F,T
www.charterco.com,parked-ads,F,F,T
www.sbtcompany.com,bank,F,F,T
www.farwestbank.com,bank,T,F,T
www.psbbanking.com,dead,T,F,T
www.fmbankeasternshore.com,notreg,F,F,F
www.ssbsheldoniowa.com,dead,F,F,T
www.humboldtbank.com,bank-interstitial,T,F,T
www.friendlybremenbank.com,bank,F,F,T
www.canaanbank.com,notreg,F,F,F
www.superiorfederal.com,parked-ads,F,F,T
www.athensfirstbank.com,dead,F,T,T
www.firstbartlesville.com,notreg,F,F,F
www.chicagocommunitybank.com,bank,F,F,T
www.strategiccap.com,bank,F,F,T
www.chartbank.net,notreg,F,F,F
www.commercenationalbank.com,dead,F,T,T
www.guardianlife.com,bank,F,F,T
www.warrenbank.net,parked-ads,F,F,T
www.1stindependence.com,dead,F,T,T
www.stedmondsfsb.com,bank,F,F,T
www.1stfederal.com,parked-ads,F,F,T
www.quakercitybank.com,parked-ads,F,F,T
www.pinedalebank.com,dead,F,T,T
www.dakotaheritage.com,bank,T,F,T
www.foxborobank.com,parked-ads,F,F,T
www.hfsbank.com,dead,F,T,T
www.greatamericanfederal.com,parked-ads,F,F,T
www.sonomavalleybank.com,dead,F,T,T
www.granitecb.com,dead,F,T,T
www.cibbank.com,bank,F,F,T
www.saltlickdepositbank.com,redir2alive,F,T,T
www.coastalfederal.com,dead,F,F,T
www.fnbforsyth.com,dead,F,F,T
www.firstheritage.net,parked-ads,F,F,T
www.firstbankofoakpark.com,parked-ads,F,F,T
www.fn-bank.net,parked-ads,F,F,T
www.sonoranbank.com,bank,F,F,T
www.sheltonbank.com,dead,F,F,T
www.csbil.com,reuse,F,F,T
www.tcbtexas.com,dead,F,T,T
www.fsbtabor.com,bank,F,F,T
www.sunamericanbank.com,dead,F,F,T
www.factorypoint.com,parked-ads,F,F,T
www.fcbtampa.com,dead,F,F,T
www.terraaltabank.com,notreg,F,F,F
www.gallupfed.com,reuse,F,F,T
www.sjcb.com,redir2alive,F,T,T
www.mysouthwestbank.com,bank,F,F,T
www.cascadebank.com,dead,F,T,T
www.northernnationalbank.com,dead,F,T,T
www.sbtrust.com,bank,F,F,T
www.firstchoicecommunitybank.com,dead,F,T,T
www.shelbyfnb.com,notreg,F,F,F
www.evergreenstatebank.com,dead,F,F,T
www.peoplesbankga.net,parked-ads,F,F,T
www.piercebank.com,dead,F,F,T
www.1stsavings.net,dead,F,F,T
www.cfbonline.com,parked-ads,F,F,T
www.fnbankviroqua.com,notreg,F,F,F
www.fnbcf.com,parked-ads,F,F,T
www.arkansasdiamondbank.com,bank-interstitial,T,F,T
www.ffbnf.com,dead,F,F,T
www.pbcbonline.com,dead,F,F,T
www.buckheadcommunitybank.com,dead,F,T,T
www.tiftonbankingcompany.com,bank,F,F,T
www.platinumbank.net,dead,F,F,T
www.fnbtsyr.com,dead,F,F,T
www.securitynationalbank.com,bank,F,F,T
www.uhb-fl.com,bank,F,F,T
www.firststate-texas.com,redir2alive,T,T,T
www.integrabank.com,dead,F,T,T
www.newmilbank.com,parked-ads,F,F,T
www.firstamericanbankfl.com,bank,T,F,T
www.fbwhite.com,dead,F,F,T
www.hudsonunitedbank.com,dead,F,F,T
www.sapelonational.com,notreg,F,F,F
www.fnbpinecity.com,parked-ads,F,F,T
www.midwestonebank.com,redir2alive,F,T,T
www.southerncommunitybank.com,dead,F,F,T
www.greatbasinbank.com,dead,F,T,T
www.mbtx.com,redir2alive,F,T,T
www.mainebank.com,bank,F,F,T
www.fnbmillstadt.com,parked-ads,F,F,T
www.fnblincoln.com,notreg,F,F,F
www.localok.com,dead,F,F,T
www.fboj.net,bank-interstitial,F,F,T
www.eshorelinebank.com,dead,F,F,T
www.fgbjax.com,bank,F,F,T
www.unitednebank.com,parked-ads,F,F,T
www.citizensbanking.com,bank,T,F,T
www.csbcentralfl.com,dead,F,T,T
www.communitynatbank.com,parked-ads,F,F,T
www.fnb-hope.com,parked-ads,F,F,T
www.banksouth.com,bank,T,F,T
www.firstnational-online.com,parked-ads,F,F,T
www.peotonebank.com,bank,F,F,T
www.bullittcountybank.com,dead,F,F,T
www.bankofwestport.com,notreg,F,F,F
www.bankofgreensburg.com,bank,F,F,T
www.leedsfsb.com,parked-ads,F,F,T
www.wvsb.com,parked-ads,F,F,T
www.bankofjp.com,dead,F,F,T
www.fnbmidcities.com,bank,T,F,T
www.bankmalden.com,bank,T,F,T
www.wastatebank.com,reuse,F,F,T
www.esunbank.com,dead,T,F,T
www.twinlakesbank.com,notreg,F,F,F
www.gwbt.com,redir2alive,T,T,T
www.mesabankers.com,dead,F,F,T
www.troystatebank.com,bank,F,F,T
www.citizensstatebank.net,redir2alive,F,T,T
www.consolidatedbank.com,parked-ads,F,F,T
www.coastalbankofga.com,dead,F,T,T
www.firstamericanbankfab.com,redir2alive,F,T,T
www.metrobankonline.com,dead,T,T,T
www.foresthillbank.com,parked-ads,F,F,T
www.okawbank.com,notreg,F,F,F
www.firststatefl.com,dead,F,T,T
www.panasiabank.com,dead,F,F,T
www.lincolntrust.com,parked-ads,F,F,T
www.skibofin.com,reuse,F,F,T
www.ocnb.com,parked-ads,F,F,T
www.chevychasebank.com,dead,F,T,T
www.fnbwestmetro.com,notreg,F,F,F
www.farmersbankseymour.com,bank,F,F,T
www.napacommunitybank.com,dead,F,T,T
www.benfranklinbank.com,dead,F,F,T
www.pellabank.com,dead,F,F,T
www.ubaz.com,dead,F,F,T
www.brightoncommerce.com,dead,F,T,T
www.centerbankjax.com,dead,F,T,T
www.thebank-eb.com,notreg,F,F,F
www.fsbredbud.com,dead,F,T,T
www.1nbank.com,dead,F,T,T
www.cigna.com,bank,F,F,T
www.riggsbank.com,redir2alive,F,T,T
www.fsbgranger.com,parked-ads,F,F,T
www.tristonebank.com,dead,F,T,T
www.woodlandsbanking.com,notreg,F,F,F
www.firstierbankonline.com,notreg,F,F,F
www.parkmidwaybank.com,bank,T,F,T
www.fnbcedarfalls.com,bank,T,F,T
www.bank-trust.com,dead,F,F,T
www.premierbank.us,dead,F,F,T
www.hemlockbank.com,parked-ads,F,F,T
www.apartnersbank.com,parked-ads,F,F,T
www.talstatebank.com,dead,F,T,T
www.greenpoint.com,dead,F,F,T
www.senatorbank.com,notreg,F,F,F
www.northwest-bank.com,bank,T,F,T
www.pcbgulfcoast.com,notreg,F,F,F
www.fsbalex.com,parked-ads,F,F,T
www.gmacbank.com,dead,F,T,T
www.lincolnbank.biz,notreg,F,F,F
www.kfs-bank.com,reuse,F,F,T
www.patriotstatebank.com,redir2alive,T,T,T
www.bankhere.net,parked-ads,F,F,T
www.arapahoebankandtrust.com,notreg,F,F,F
www.lincbank.com,parked-ads,F,F,T
www.northgabank.com,bank-interstitial,F,F,T
www.signaturebkfl.com,dead,F,F,T
www.lnbnationalbank.com,dead,T,F,T
www.frnb.com,parked-ads,F,F,T
www.statebankcokato.com,bank,F,F,T
www.romesavings.com,dead,F,T,T
www.firstgaston.com,dead,T,F,T
www.bankofparagould.com,dead,T,F,T
www.encorebank.com,bank,F,F,T
www.shoshonefirstbank.com,dead,F,T,T
www.allairebank.com,dead,F,F,T
www.firstbankbr.com,parked-ads,F,F,T
www.bankpnb.com,dead,F,F,T
www.palosbank.com,bank,F,F,T
www.polkcountybank.com,dead,F,T,T
www.lnbky.com,dead,F,F,T
www.cbtbank.com,dead,F,T,T
www.alabamaexchangebank.com,dead,F,F,T
www.bankcitizens.com,dead,F,F,T
www.rantoulfirst.com,parked-ads,F,F,T
www.cygnetprivatebank.com,dead,F,T,T
www.farmtrader.org,dead,F,T,T
www.cavb.com,redir2alive,F,T,T
www.millscountybank.com,notreg,F,F,F
www.benchmarkbanks.com,parked-ads,F,F,T
www.lospadresbank.com,dead,F,F,T
www.inthebank.com,parked-ads,F,F,T
www.bank1stalbuquerque.com,dead,T,F,T
www.marshallnationalbank.com,dead,F,T,T
www.harrisondepositbank.com,bank,T,F,T
www.westbridgebank.com,parked-ads,F,F,T
www.lyndonbank.com,parked-ads,F,F,T
www.1stunitedbank.com,bank,F,F,T
www.portagecommerce.com,dead,F,T,T
www.providentbank.com,dead,F,F,T
www.greenriverbank.com,redir2alive,F,T,T
www.communitybank.com,bank,T,F,T
www.troysavingsbank.com,parked-ads,F,F,T
www.earthstarbank.com,parked-ads,F,F,T
www.bankhaven.com,parked-ads,F,F,T
www.legacybankaz.com,dead,F,F,T
www.parkstate.com,parked-ads,F,F,T
www.eastcoastcommunitybank.com,dead,F,F,T
www.communitycentralbank.com,dead,F,T,T
www.trustbanc.com,parked,F,F,T
www.jacksonfederal.com,redir2alive,F,T,T
www.westsidecommunitybank.com,redir2alive,T,T,T
www.c-f-b.com,dead,F,T,T
www.fortleebank.com,parked-ads,F,F,T
www.firstplacebank.net,redir2alive,T,T,T
www.sdcb.com,parked-ads,F,F,T
www.peakbank.com,parked-ads,F,F,T
www.firstvirginia.com,redir2alive,T,T,T
www.communityfirst.com,parked-ads,F,F,T
www.waypointbank.com,dead,F,F,T
www.fmbimperial.com,parked,F,F,T
www.laurelsb.com,parked-ads,F,F,T
www.peoplesbankmd.com,notreg,F,F,F
www.diablobank.com,redir2alive,F,T,T
www.gothambankny.com,redir2alive,T,T,T
www.securitystate.com,bank,T,F,T
www.seasonsbank.com,parked-ads,F,F,T
www.fcbga.com,parked-ads,F,F,T
www.cbnj.com,dead,T,F,T
www.rowanbank.com,dead,F,F,T
www.fmbcartercounty.com,bank,F,F,T
www.baysidebank.com,parked-ads,F,F,T
www.aifusa.com,parked-ads,F,F,T
www.tieronebank.com,dead,F,T,T
www.tcbgeneva.com,redir2alive,F,T,T
www.christianabank.com,bank,F,F,T
www.citybankwa.com,parked-ads,F,F,T
www.jamesmonroebank.com,redir2alive,F,T,T
www.caloaks.com,bank,F,F,T
www.chambersbnk.com,bank,F,F,T
www.firstsouthernbk.com,dead,F,F,T
www.excelbankmo.com,redir2alive,T,T,T
www.fallsbank.com,parked-ads,F,F,T
www.nstarbank.com,dead,T,F,T
www.heritageonline.com,dead,F,F,T
www.brownsvilledeposit.com,redir2alive,F,T,T
www.americanmarinebank.com,dead,F,T,T
www.marylandpermanent.com,notreg,F,F,F
www.sumternational.com,parked-ads,F,F,T
www.miheritage.com,parked-ads,F,F,T
www.statefinancialbank.com,parked-ads,F,F,T
www.dcsbank.com,notreg,F,F,F
www.fnbspringdale.com,notreg,F,F,F
www.lonesummit.com,redir2alive,T,T,T
www.southtrust.com,dead,F,F,T
www.1stfederalbank.com,bank,F,F,T
www.morebankusa.com,bank,F,F,T
www.bop-ks.com,dead,F,F,T
www.pioneerbankonline.com,redir2alive,T,T,T
www.alliancebr.com,dead,F,F,T
www.eastpennbank.com,dead,F,F,T
www.service1stnevada.com,redir2alive,T,T,T
www.superiorbank.com,dead,F,T,T
www.greatbank.com,dead,F,F,T
www.enterprisebankingco.com,dead,F,F,T
www.wnbexpressbank.com,notreg,F,F,F
www.securitystate-bank.com,dead,F,T,T
www.fleet.com,redir2alive,F,T,T
www.peninsulabank.com,bank,F,F,T
www.midamericanbank.com,parked-ads,F,F,T
www.bankahb.com,dead,F,F,T
www.firstsignature.com,dead,F,F,T
www.riversidegc.com,dead,F,F,T
www.firstfederaliowa.com,dead,F,F,T
www.fnbdirect.com,parked-ads,F,F,T
www.1stcommbank.com,malware,F,F,T
www.advancefinancial.com,dead,F,F,T
www.bankonglobal.com,parked-ads,F,F,T
www.madisonbank.com,parked-ads,F,F,T
www.bankofnv.com,dead,T,F,T
www.solutionsbank.com,dead,F,T,T
www.bankanderson.com,dead,F,F,T
www.cbwg.us,notreg,F,F,F
www.rmbgo.com,bank,F,F,T
www.heraldnb.com,bank-interstitial,F,F,T
www.citizensbanknc.com,parked-ads,F,F,T
www.nationalcity.com,redir2alive,F,T,T
www.osagefed.com,bank,F,F,T
www.bankofamador.com,redir2alive,T,T,T
www.adelbanking.com,bank-interstitial,F,F,T
www.redrockcommunity.com,dead,F,F,T
www.interbank-ny.com,dead,F,F,T
www.1stpeoplesbank.com,bank,F,F,T
www.goldenpraguefsl.net,notreg,F,F,F
www.lumpkincountybank.com,reuse,F,F,T
www.bankofpetaluma.com,redir2alive,F,T,T
www.equitablebankfla.com,dead,F,T,T
www.firstarizona.com,parked-ads,F,F,T
www.fnbgwinnett.com,notreg,F,F,F
www.montgomerybt.com,bank,F,F,T
www.cantonstate.com,dead,F,F,T
www.natickfederal.com,bank,T,F,T
www.citizensstatebankonline.com,parked-ads,F,F,T
www.altaalliancebank.com,dead,F,T,T
www.rockcommunitybank.com,redir2alive,T,T,T
www.bankofwalnutcreek.com,dead,T,F,T
www.northsidebank.com,parked-ads,F,F,T
www.pastatebank.com,redir2alive,F,T,T
www.cn-bank.com,bank-interstitial,F,F,T
www.covenantbankandtrust.com,dead,F,T,T
www.fsbavinger.com,redir2alive,T,T,T
www.psbsd.com,dead,F,F,T
www.etbbankonline.com,notreg,F,F,F
www.riverbk.com,bank-interstitial,F,F,T
www.ocwen.com,bank,F,F,T
www.citizens-merchantsbank.com,dead,F,T,T
www.academybank.com,redir2alive,F,T,T
www.partnersbankoftexas.com,dead,T,F,T
www.premierbanker.com,dead,F,F,T
www.westernbankandtrust.com,notreg,F,F,F
www.firstclermont.com,bank,T,F,T
www.salinestatebank.com,notreg,F,F,F
www.mojavedesertbank.com,redir2alive,T,T,T
www.pinehurstbank.com,reuse,F,F,T
www.bankpgh.com,notreg,F,F,F
www.securitybankna.com,dead,F,F,T
www.olathestatebank.com,reuse,F,F,T
www.greatriverbank.com,dead,F,T,T
www.nbwc.com,dead,F,F,T
www.ibcentx.com,dead,F,T,T
www.interchangebank.com,bank,F,F,T
www.pinnaclebankoregon.com,dead,F,F,T
www.stockmensbank.com,parked-ads,F,F,T
www.ymcbank.com,notreg,F,F,F
www.centurybankfl.com,dead,F,T,T
www.mycommunityfirst.com,parked-ads,F,F,T
www.nscoopbank.com,redir2alive,T,T,T
www.metrobankfl.com,parked-ads,F,F,T
www.fnbborger.com,bank,F,F,T
www.wiltonbank.com,parked-ads,T,F,T
www.onb-link.com,notreg,F,F,F
www.unitedbankks.com,bank,F,F,T
www.omnibk.com,dead,F,T,T
www.securitybankonline.com,parked-ads,F,F,T
www.patriotbank.com,parked-ads,F,F,T
www.abtstexas.com,dead,F,F,T
www.roslyn.com,dead,F,F,T
www.fnbgaylord.com,parked-ads,F,F,T
www.fnb-fnb.com,dead,F,T,T
www.somersetvalleybank.com,dead,F,F,T
www.tomorrowsbanktoday.com,bank,F,F,T
www.regencysavingsbank.com,parked-ads,F,F,T
www.gatewaybankandtrust.com,bank,F,F,T
www.ibcalifornia.com,notreg,F,F,F
www.ptcbank.com,parked-ads,F,F,T
www.ocalanationalbank.com,dead,F,F,T
www.bankthehooch.com,dead,F,F,T
www.heritagebankaz.com,redir2alive,F,T,T
www.montrosestatebank.com,dead,F,F,T
www.fcnbtc.com,reuse,F,F,T
www.aea-bank.com,parked-ads,F,F,T
www.cbfv.com,parked-ads,F,F,T
www.atwaterstatebank.com,bank-interstitial,T,F,T
www.mnbla.com,reuse,F,F,T
www.newhorizonsbank.com,dead,F,F,T
www.barnesbank.com,reuse,F,F,T
www.fcbflorida.com,parked-ads,F,F,T
www.fnbmontgomery.com,bank,F,F,T
www.greatercommunitybank.com,dead,F,T,T
www.legacybancorp.com,reuse,F,F,T
www.mbcpbank.com,parked-ads,F,F,T
www.firstfedca.com,dead,F,T,T
www.fbtmonline.com,dead,F,T,T
www.banktrustbrewton.com,dead,F,F,T
www.ellisstatebank.com,dead,F,T,T
www.yourbankonline.com,dead,F,F,T
www.bogj.com,parked-ads,F,F,T
www.pdrbank.com,dead,T,T,T
www.heritagecommunitybank.com,parked-ads,F,F,T
www.firstcitzbank.com,dead,F,F,T
www.thebankofellijay.com,parked-ads,F,F,T
www.bankofflorida.com,parked-ads,F,F,T
www.bankwi.com,redir2alive,T,T,T
www.mycnbonline.com,notreg,F,F,F
www.pcb-net.com,notreg,F,F,F
www.calnetbank.com,parked-ads,F,F,T
www.cattlemansnationalbank.com,bank,T,F,T
www.alliance-bank.com,parked-ads,F,F,T
www.synovusbankjax.com,dead,F,T,T
www.bankhiawassee.com,dead,F,F,T
www.westernspringsbank.com,dead,F,F,T
www.localbankers.com,dead,F,T,T
www.firstgabnk.com,dead,F,T,T
www.rnb-texas.com,dead,T,F,T
www.1stcommbk.com,dead,T,F,T
www.fsbarizona.com,bank,F,F,T
www.bankoasis.com,dead,T,F,T
www.sobieskibank.com,notreg,F,F,F
www.summitbk.com,dead,T,F,T
www.kearneysb.com,dead,F,T,T
www.bcnationalbanks.com,parked-ads,F,F,T
www.southernstatebank.com,parked-ads,F,F,T
www.interstatebank.com,dead,F,F,T
www.fpbank.com,dead,F,F,T
www.dallasnationalbank.com,parked-ads,F,F,T
www.nnb1.com,bank-interstitial,T,F,T
www.msbbank.com,parked-ads,F,F,T
www.grahamnb.com,bank,F,F,T
www.ccb-idaho.com,bank,F,F,T
www.aabnk.com,reuse,F,F,T
www.pacificnational.com,parked-ads,F,F,T
www.cherryvillefederal.com,dead,F,T,T
www.bankfarmers.com,parked-ads,F,F,T
www.fsbtf.com,bank,F,F,T
www.wakullabank.com,parked,F,F,T
www.swcbank.com,dead,F,F,T
www.fnbakron.com,dead,F,F,T
www.firstgulfbank.com,dead,F,F,T
www.communityresourcebank.com,dead,F,T,T
www.ibankunited.com,dead,F,T,T
www.1stfedbank.com,bank,T,F,T
www.mycrbank.com,parked-ads,F,F,T
www.communitybanksuperior.com,dead,F,F,T
www.covestbanc.com,reuse,F,F,T
www.ccbank.us,dead,F,T,T
www.orangecommunitybank.net,parked-ads,F,F,T
www.bankofsmithtown.com,bank,F,F,T
www.libertypointebank.com,dead,F,T,T
www.firstlamesa.com,parked-ads,F,F,T
www.townecenterbank.com,bank,F,F,T
www.yanb.com,dead,F,T,T
www.tncommercebank.com,dead,F,F,T
www.finbnetbank.com,notreg,F,F,F
www.texasstatebank.com,dead,F,T,T
www.fnwb.com,dead,T,F,T
www.mountainheritagebank.com,bank-interstitial,F,F,T
www.fwsavings.com,bank,F,F,T
www.cortezcommunitybank.com,parked-ads,F,F,T
www.cmbank.com,dead,F,F,T
www.cflsb.com,dead,F,F,T
www.noblecommunity.com,dead,F,F,T
www.fnbsoutheast.com,dead,F,F,T
www.fnbhotsprings.com,dead,F,T,T
www.nwcommbank.com,malware,T,F,T
www.unitedamericasbank.com,dead,F,F,T
www.wintonsavings.com,parked-ads,F,F,T
www.cbnk.com,bank,T,F,T
www.harvardstatebank.com,dead,F,T,T
www.genoasavings.com,reuse,F,F,T
www.metropacificbank.com,dead,F,F,T
www.banktcb.com,dead,F,F,T
www.amcore.com,bank,F,F,T
www.unionfed.com,parked-ads,F,F,T
www.vbtnh.com,dead,F,F,T
www.neponsetbank.com,parked-ads,T,F,T
www.wellsfargofinancialbank.com,dead,F,F,T
www.untno.com,notreg,F,F,F
www.bankofwhitman.com,parked-ads,F,F,T
www.pbck.com,redir2alive,F,T,T
